,gbifKey
13905,5293971
13906,5302075
13907,5308587
13908,5317454
13909,5321905
13910,5329957
13911,5352275
13912,5383741
13913,5400618
13914,5529890
13915,5543193
13916,5558346
13917,5558842
13918,5564289
13919,5567260
13920,5573429
13921,5577729
13922,5578352
13923,5598015
13924,5601091
13925,5678177
13926,5938218
13927,7226935
13928,7287208
13929,7289286
13930,7303063
13931,7303644
13932,7310511
13933,7311924
13934,7317060
13935,7394030
13936,7397343
13937,7411804
13938,7725425
13939,7734707
13940,7797302
13941,7802931
13942,7895892
13943,7900697
13944,7912567
13945,7919351
13946,7934944
13947,7976882
13948,7987634
13949,7998563
13950,8029027
13951,8038612
13952,8048616
13953,8075575
13954,8092200
13955,8110229
13956,8116743
13957,8132045
13958,8187065
13959,8209929
13960,8221479
13961,8320979
13962,8323471
13963,8352271
13964,8397714
13965,8486702
13966,8816049
13967,8975078
13968,9317197
13969,9458125
13970,9684319
13971,10911243
13972,11084629
13973,11089535
13974,12124205
13975,2644753
13976,2647659
13977,2650548
13978,2650796
13979,2668275
13980,2674028
13981,2677466
13982,2702102
13983,2715828
13984,2723589
13985,2733969
13986,2736685
13987,2758797
13988,2765625
13989,2788134
13990,2797826
13991,2811422
13992,2820662
13993,2821327
13994,2844099
13995,2844494
13996,2852568
13997,2882451
13998,2891922
13999,2895027
14000,2909912
14001,2910433
14002,2911592
14003,2927091
14004,2942071
14005,2955709
14006,2968567
14007,2971355
14008,2979641
14009,3038549
14010,3056239
14011,3071918
14012,3072647
14013,3082130
14014,3115597
14015,3154972
14016,3180166
14017,3180235
14018,3578017
14019,3598299
14020,3598972
14021,3605507
14022,3606694
14023,3613994
14024,3660989
14025,3661982
14026,3702340
14027,3726633
14028,3751675
14029,3752246
14030,3768938
14031,3770805
14032,3770811
14033,3772448
14034,3777105
14035,3782565
14036,3800323
14037,3824787
14038,3839367
14039,3840774
14040,3845518
14041,3849720
14042,3880458
14043,3931473
14044,3994552
14045,4024274
14046,4031138
14047,4031237
14048,4031720
14049,4031877
14050,4031921
14051,4052078
14052,4071097
14053,4096237
14054,4096601
14055,4133711
14056,4149851
14057,4169987
14058,4173438
14059,4176911
14060,4179316
14061,4180855
14062,4183075
14063,4187364
14064,4189049
14065,4193830
14066,4196795
14067,4204677
14068,4205118
14069,4250387
14070,4261202
14071,5289764
14072,5301254
14073,5310221
14074,5316842
14075,5317054
14076,5325122
14077,5327594
14078,5348883
14079,5353602
14080,5378627
14081,5383406
14082,5415463
14083,5419398
14084,5545149
14085,5564626
14086,5567125
14087,5570059
14088,5570902
14089,5571047
14090,5579382
14091,5579699
14092,5613968
14093,5635941
14094,5659261
14095,5666478
14096,5668918
14097,5669215
14098,5670864
14099,5675128
14100,5680870
14101,6365549
14102,7286349
14103,7300690
14104,7317301
14105,7317662
14106,7321363
14107,7329041
14108,7465175
14109,7477958
14110,7478899
14111,7482566
14112,7799651
14113,7809790
14114,7809847
14115,7812961
14116,7853373
14117,7885034
14118,7909228
14119,7920064
14120,7944285
14121,7967184
14122,7982970
14123,7989953
14124,8183292
14125,8189919
14126,8233510
14127,8247889
14128,8248743
14129,8280729
14130,8325286
14131,8373587
14132,8429848
14133,8436855
14134,8491737
14135,8564953
14136,9089175
14137,10695340
14138,11062813
14139,11185134
14140,2656225
14141,2674641
14142,2675045
14143,2688338
14144,2710779
14145,2716289
14146,2733775
14147,2735126
14148,2754423
14149,2759995
14150,2785451
14151,2797764
14152,2801283
14153,2813070
14154,2818545
14155,2819469
14156,2825586
14157,2843401
14158,2845879
14159,2865576
14160,2868782
14161,2874671
14162,2877536
14163,2883674
14164,2886584
14165,2891937
14166,2903572
14167,2905975
14168,2908183
14169,2919965
14170,2921064
14171,2927527
14172,2942292
14173,2967748
14174,3038755
14175,3063652
14176,3072618
14177,3080390
14178,3129104
14179,3153043
14180,3182325
14181,3182960
14182,3183439
14183,3184142
14184,3231540
14185,3571024
14186,3617400
14187,3623392
14188,3645032
14189,3648492
14190,3648493
14191,3662815
14192,3684849
14193,3709727
14194,3710346
14195,3712511
14196,3718090
14197,3733938
14198,3743505
14199,3744184
14200,3750216
14201,3770344
14202,3770515
14203,3824839
14204,3839639
14205,3849140
14206,3896646
14207,3930786
14208,3932981
14209,3935531
14210,3990285
14211,4001116
14212,4015530
14213,4020556
14214,4025213
14215,4025527
14216,4031699
14217,4031887
14218,4047873
14219,4051562
14220,4079641
14221,4080187
14222,4096394
14223,4096849
14224,4103130
14225,4114628
14226,4132778
14227,4164362
14228,4175042
14229,4179168
14230,4184887
14231,4185653
14232,4258884
14233,5284459
14234,5292691
14235,5302914
14236,5306004
14237,5306106
14238,5307549
14239,5315041
14240,5316699
14241,5324267
14242,5329880
14243,5332949
14244,5338219
14245,5338228
14246,5341387
14247,5348700
14248,5378255
14249,5416639
14250,5418997
14251,5419005
14252,5421048
14253,5524056
14254,5589418
14255,5598028
14256,5601008
14257,5608325
14258,5610837
14259,5644135
14260,5648298
14261,5650892
14262,5651905
14263,5671442
14264,6313092
14265,7102276
14266,7125823
14267,7221456
14268,7227788
14269,7262534
14270,7268723
14271,7287475
14272,7290279
14273,7291077
14274,7311076
14275,7313548
14276,7317192
14277,7365357
14278,7403930
14279,7414279
14280,7505400
14281,7554334
14282,7572155
14283,7610420
14284,7694460
14285,7708437
14286,7907178
14287,7908739
14288,7952319
14289,7964441
14290,7971570
14291,8014074
14292,8023024
14293,8039737
14294,8042182
14295,8097192
14296,8129799
14297,8170262
14298,8182586
14299,8209618
14300,8269752
14301,8380078
14302,8391722
14303,8391885
14304,8420705
14305,9066568
14306,9336130
14307,10387932
14308,11231516
14309,11331645
14310,11346435
14311,2644857
14312,2647035
14313,2670270
14314,2670310
14315,2678758
14316,2680031
14317,2684048
14318,2690490
14319,2711937
14320,2726304
14321,2733066
14322,2738911
14323,2760116
14324,2797769
14325,2802903
14326,2811523
14327,2811660
14328,2818447
14329,2838579
14330,2845226
14331,2857717
14332,2883287
14333,2886492
14334,2895906
14335,2899522
14336,2899784
14337,2900087
14338,2900126
14339,2905479
14340,2915772
14341,2920986
14342,2922593
14343,2923698
14344,2928639
14345,2929617
14346,2943355
14347,2961956
14348,2977009
14349,2984382
14350,2990853
14351,3035867
14352,3081683
14353,3130168
14354,3153141
14355,3156591
14356,3170444
14357,3171889
14358,3172419
14359,3172562
14360,3189443
14361,3590501
14362,3597496
14363,3621945
14364,3624492
14365,3643169
14366,3691729
14367,3710999
14368,3712130
14369,3712431
14370,3720044
14371,3746549
14372,3776187
14373,3784168
14374,3837432
14375,3866497
14376,3867101
14377,3879875
14378,3917592
14379,3941198
14380,4015200
14381,4031271
14382,4031509
14383,4068543
14384,4082866
14385,4097113
14386,4116431
14387,4152122
14388,4160347
14389,4167414
14390,4170968
14391,4174075
14392,4174227
14393,4176979
14394,4181931
14395,4184850
14396,4204824
14397,4258054
14398,5283769
14399,5284451
14400,5302129
14401,5303275
14402,5307131
14403,5310648
14404,5329172
14405,5329896
14406,5334217
14407,5338215
14408,5356334
14409,5359826
14410,5371676
14411,5372392
14412,5403936
14413,5419379
14414,5528146
14415,5529340
14416,5533556
14417,5570477
14418,5600976
14419,5645932
14420,5647914
14421,5669321
14422,5680893
14423,6430935
14424,7067768
14425,7222015
14426,7265317
14427,7268777
14428,7286497
14429,7293128
14430,7310412
14431,7312667
14432,7363282
14433,7393054
14434,7418873
14435,7466623
14436,7469015
14437,7486731
14438,7562886
14439,7576717
14440,7651080
14441,7671085
14442,7710186
14443,7720667
14444,7819672
14445,7859087
14446,7899736
14447,8043757
14448,8187007
14449,8203642
14450,8303783
14451,8311531
14452,8348351
14453,8352098
14454,8355108
14455,8357608
14456,8369590
14457,8416253
14458,8551660
14459,8591304
14460,8629539
14461,9021300
14462,9103005
14463,9772675
14464,10808948
14465,10823602
14466,10986773
14467,11032749
14468,11681484
14469,4667
14470,2650660
14471,2653133
14472,2668048
14473,2679575
14474,2680419
14475,2687824
14476,2691097
14477,2700662
14478,2709618
14479,2712907
14480,2719712
14481,2736648
14482,2739295
14483,2757666
14484,2757767
14485,2762948
14486,2768632
14487,2795209
14488,2797798
14489,2802134
14490,2835953
14491,2836038
14492,2842833
14493,2863041
14494,2871473
14495,2890345
14496,2897085
14497,2899780
14498,2927173
14499,2951842
14500,2956550
14501,2972067
14502,2973140
14503,2974621
14504,2975549
14505,3036842
14506,3083957
14507,3084027
14508,3084696
14509,3122276
14510,3171169
14511,3184171
14512,3191434
14513,3231343
14514,3585074
14515,3606561
14516,3684324
14517,3722176
14518,3743206
14519,3743705
14520,3766058
14521,3773949
14522,3776177
14523,3791248
14524,3792034
14525,3793793
14526,3836653
14527,3847294
14528,3866650
14529,3870447
14530,3871175
14531,3961161
14532,3983787
14533,4015972
14534,4019522
14535,4032176
14536,4081335
14537,4082947
14538,4099727
14539,4102573
14540,4154358
14541,4163948
14542,4166991
14543,4171676
14544,4178614
14545,4204986
14546,4258579
14547,4889407
14548,4935920
14549,4940100
14550,5294111
14551,5294543
14552,5306349
14553,5308871
14554,5317308
14555,5323332
14556,5323423
14557,5323786
14558,5329304
14559,5332692
14560,5340700
14561,5342209
14562,5350413
14563,5371728
14564,5378674
14565,5382998
14566,5383402
14567,5389402
14568,5408087
14569,5409105
14570,5416550
14571,5530256
14572,5549160
14573,5557295
14574,5564475
14575,5572312
14576,5601369
14577,5638892
14578,5648261
14579,5650623
14580,5685077
14581,5686461
14582,6070365
14583,7267996
14584,7291000
14585,7291145
14586,7308080
14587,7327066
14588,7328018
14589,7329855
14590,7344964
14591,7365830
14592,7417693
14593,7476685
14594,7524812
14595,7597814
14596,7600636
14597,7609436
14598,7958921
14599,8093616
14600,8094886
14601,8119431
14602,8154796
14603,8176122
14604,8205691
14605,8255514
14606,8399179
14607,8400585
14608,8806958
14609,8992637
14610,9017211
14611,9273930
14612,9330902
14613,11065182
14614,11417801
14615,4635
14616,2673094
14617,2691037
14618,2702722
14619,2708088
14620,2708448
14621,2716818
14622,2760613
14623,2782281
14624,2796775
14625,2808291
14626,2813310
14627,2814996
14628,2818307
14629,2843140
14630,2843484
14631,2843706
14632,2844610
14633,2844922
14634,2883548
14635,2886609
14636,2905733
14637,2906300
14638,2921566
14639,2928517
14640,2975528
14641,2977003
14642,3037416
14643,3038554
14644,3038691
14645,3048166
14646,3062886
14647,3074011
14648,3076571
14649,3080607
14650,3119915
14651,3156478
14652,3158313
14653,3183820
14654,3184202
14655,3568816
14656,3570799
14657,3592679
14658,3596897
14659,3600332
14660,3605398
14661,3608606
14662,3613806
14663,3614732
14664,3623730
14665,3648572
14666,3662476
14667,3682990
14668,3699399
14669,3712048
14670,3714458
14671,3719723
14672,3721327
14673,3745150
14674,3751483
14675,3789012
14676,3789970
14677,3823395
14678,3852043
14679,3888779
14680,3897139
14681,3898584
14682,3902147
14683,3920038
14684,3927704
14685,3932926
14686,4018998
14687,4028756
14688,4052046
14689,4098770
14690,4099134
14691,4102074
14692,4108382
14693,4160707
14694,4166228
14695,4172012
14696,4172056
14697,4175984
14698,4187154
14699,4190341
14700,5280541
14701,5284442
14702,5285996
14703,5293994
14704,5304684
14705,5312209
14706,5315408
14707,5315927
14708,5321307
14709,5332712
14710,5350351
14711,5360051
14712,5372028
14713,5396042
14714,5402799
14715,5418728
14716,5528465
14717,5532230
14718,5547872
14719,5589589
14720,5593556
14721,5614306
14722,5636219
14723,5639126
14724,5644432
14725,5677229
14726,5928400
14727,6297237
14728,7110809
14729,7155887
14730,7262579
14731,7264787
14732,7290984
14733,7293919
14734,7296897
14735,7303844
14736,7321988
14737,7329731
14738,7333715
14739,7780848
14740,7805348
14741,7868787
14742,7883019
14743,7883887
14744,7945061
14745,7946657
14746,7966869
14747,8086681
14748,8125127
14749,8196751
14750,8279930
14751,8284595
14752,8355548
14753,9320366
14754,7692
14755,2648596
14756,2649652
14757,2670791
14758,2675126
14759,2677537
14760,2680927
14761,2689576
14762,2690608
14763,2716087
14764,2738487
14765,2739515
14766,2758979
14767,2760766
14768,2762362
14769,2765990
14770,2785589
14771,2796831
14772,2802143
14773,2802163
14774,2815043
14775,2862912
14776,2862980
14777,2864102
14778,2883413
14779,2894044
14780,2895616
14781,2896771
14782,2903015
14783,2917218
14784,2919963
14785,2925655
14786,2958653
14787,2962167
14788,2963762
14789,2978570
14790,2979778
14791,3021409
14792,3021789
14793,3022441
14794,3071916
14795,3074014
14796,3080609
14797,3082062
14798,3086448
14799,3147997
14800,3173195
14801,3189642
14802,3190017
14803,3616913
14804,3619029
14805,3619114
14806,3624684
14807,3685718
14808,3696057
14809,3702210
14810,3747048
14811,3769302
14812,3788060
14813,3825187
14814,3825597
14815,3829737
14816,3840062
14817,3841438
14818,3890217
14819,3899632
14820,3990387
14821,3990894
14822,4020545
14823,4028819
14824,4030993
14825,4053864
14826,4080842
14827,4122184
14828,4135782
14829,4157906
14830,4158697
14831,4169772
14832,4170399
14833,4176849
14834,4178372
14835,4180932
14836,4181776
14837,4205269
14838,4257606
14839,4261474
14840,5275959
14841,5283824
14842,5285930
14843,5289538
14844,5294465
14845,5301048
14846,5303067
14847,5306944
14848,5306955
14849,5311040
14850,5316391
14851,5323439
14852,5327553
14853,5329966
14854,5338231
14855,5340276
14856,5354202
14857,5367222
14858,5396758
14859,5397758
14860,5407429
14861,5412371
14862,5556539
14863,5558372
14864,5569886
14865,5571765
14866,5576458
14867,5589401
14868,5601069
14869,5601434
14870,5605658
14871,5613959
14872,5646095
14873,5655104
14874,5666893
14875,5708976
14876,6784924
14877,7225439
14878,7262902
14879,7303851
14880,7309381
14881,7310580
14882,7329738
14883,7335596
14884,7364972
14885,7397468
14886,7403713
14887,7413030
14888,7442475
14889,7444574
14890,7565782
14891,7581924
14892,7764613
14893,7816014
14894,7832045
14895,7852028
14896,7873445
14897,7903875
14898,7991353
14899,7998328
14900,8029715
14901,8071529
14902,8118762
14903,8131784
14904,8151833
14905,8176821
14906,8240430
14907,8351901
14908,8358221
14909,8379791
14910,8389111
14911,8406307
14912,8555065
14913,9475612
14914,11348007
14915,4676
14916,4894
14917,2669585
14918,2680278
14919,2689044
14920,2699430
14921,2705862
14922,2712669
14923,2713460
14924,2715877
14925,2731764
14926,2738547
14927,2759697
14928,2798751
14929,2798761
14930,2818225
14931,2819354
14932,2820595
14933,2841234
14934,2846801
14935,2868320
14936,2883605
14937,2887327
14938,2888869
14939,2895771
14940,2896877
14941,2911958
14942,2919504
14943,2920466
14944,2925347
14945,2928595
14946,2941562
14947,2962118
14948,2962854
14949,2984709
14950,3022154
14951,3032531
14952,3035186
14953,3038690
14954,3054191
14955,3073879
14956,3075795
14957,3134395
14958,3146717
14959,3154968
14960,3156537
14961,3157984
14962,3170822
14963,3588784
14964,3606925
14965,3615830
14966,3625239
14967,3648770
14968,3658986
14969,3659209
14970,3668442
14971,3768059
14972,3772259
14973,3777446
14974,3781937
14975,3819793
14976,3829974
14977,3832523
14978,3852190
14979,4015979
14980,4017521
14981,4050977
14982,4064759
14983,4079213
14984,4081129
14985,4098903
14986,4099170
14987,4119731
14988,4161844
14989,4166788
14990,4179888
14991,4181934
14992,4183033
14993,4188005
14994,4258844
14995,4260783
14996,4930499
14997,5276590
14998,5281935
14999,5283659
15000,5294369
15001,5308518
15002,5315867
15003,5317533
15004,5329260
15005,5329758
15006,5329956
15007,5334358
15008,5354113
15009,5355467
15010,5371991
15011,5383389
15012,5383407
15013,5414378
15014,5420916
15015,5524652
15016,5550294
15017,5564649
15018,5589927
15019,5637604
15020,5645668
15021,5647625
15022,5648752
15023,5649527
15024,5653007
15025,5669113
15026,5681522
15027,5947098
15028,6445734
15029,7262389
15030,7268793
15031,7274155
15032,7299049
15033,7333601
15034,7437906
15035,7476891
15036,7506606
15037,7530299
15038,7534167
15039,7541504
15040,7568692
15041,7712221
15042,7747216
15043,7777532
15044,7779186
15045,7842431
15046,7978444
15047,8004588
15048,8087235
15049,8101368
15050,8104076
15051,8131216
15052,8188194
15053,8192271
15054,8238324
15055,8250351
15056,8275519
15057,8279672
15058,8310140
15059,8312140
15060,8328855
15061,8399070
15062,8424792
15063,8531760
15064,8896238
15065,9249213
15066,9827170
15067,11235408
15068,11320310
15069,2659571
15070,2661363
15071,2669974
15072,2680773
15073,2715449
15074,2730773
15075,2754898
15076,2764680
15077,2765230
15078,2766329
15079,2795220
15080,2802905
15081,2803311
15082,2818441
15083,2844712
15084,2846918
15085,2850158
15086,2863339
15087,2867129
15088,2876099
15089,2886452
15090,2886613
15091,2906029
15092,2913418
15093,2920185
15094,2921046
15095,2921579
15096,2926821
15097,2946831
15098,2947767
15099,2953715
15100,2956070
15101,2984577
15102,2997404
15103,3038041
15104,3055882
15105,3058609
15106,3072108
15107,3075157
15108,3075636
15109,3080919
15110,3084909
15111,3154303
15112,3160539
15113,3176649
15114,3183107
15115,3183431
15116,3183585
15117,3188135
15118,3232558
